cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212,"[4375, 1880, 5399, 2904]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212.png,0.172124,12,13,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212.png,AE403,SHIPPING/,260309_-_Drawing_Rev2-_Steel_Grab_Bars,12,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0012,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0212.png,small_corpus_expansion_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020,"[845, 1252, 1869, 2276]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020.png,0.120737,13,14,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020.png,AE514,"1' - 0""",260309_-_Drawing_Rev2-_Steel_Grab_Bars,13,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0013,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0020.png,small_corpus_expansion_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002,"[8893, 1625, 9917, 2649]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002.png,0.152171,14,15,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002.png,AE514,"1' - 6""",260309_-_Drawing_Rev2-_Steel_Grab_Bars,14,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0014,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0002.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0001_m001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m001.png,0.115235,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m001.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m001.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m002.png,0.162871,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m002.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m002.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m005.png,0.154054,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m005.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m005.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m006,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m006.png,0.146968,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m006.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m006.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m008,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m008.png,0.132078,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m008.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m008.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m010,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m010.png,0.093054,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m010.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m010.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m011,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m011.png,0.142461,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m011.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m011.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m011.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m011.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m012,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m012.png,0.159556,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m012.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m012.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m012.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m012.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0001_m013,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m013.png,0.107188,1,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_m013.png,,,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_m013.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_m013.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0001_m013.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m001.png,0.045021,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m001.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m001.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m002.png,0.040356,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m002.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m002.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m003,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m003.png,0.036811,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m003.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m003.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m004,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m004.png,0.033328,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m004.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m004.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m005.png,0.058826,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m005.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m005.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m006,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m006.png,0.051434,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m006.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m006.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m007,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m007.png,0.038903,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m007.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m007.png,small_corpus_expansion_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0002_m008,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m008.png,0.043045,2,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0002_m008.png,,,Revision_1_-_Drawing_Changes,2,Revision_1_-_Drawing_Changes:p0002,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0002_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0002_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0002_m008.png,small_corpus_expansion_20260502,weird_positive
