cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070,"[6370, 5640, 7394, 6664]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070.png,0.035896,10,11,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070.png,AE600,"3' - 0""",260309_-_Drawing_Rev2-_Steel_Grab_Bars,10,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0010,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0070.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303,"[654, 4105, 1678, 5129]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303.png,0.103568,176,177,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303.png,P-418,"4"" SS",260313_-_VA_Biloxi_Rev_3,176,260313_-_VA_Biloxi_Rev_3:p0176,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0303.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138,"[2746, 3767, 3770, 4791]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138.png,0.104856,11,12,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0011.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138.png,AE401,TYP,Revision_1_-_Drawing_Changes,11,Revision_1_-_Drawing_Changes:p0011,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0138.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292,"[8936, 601, 9960, 1625]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292.png,0.074731,10,11,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292.png,AE600,"3' - 0""",260309_-_Drawing_Rev2-_Steel_Grab_Bars,10,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0010,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0292.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327,"[8219, 3892, 9243, 4916]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327.png,0.078365,178,179,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327.png,P-418,FD-C,260313_-_VA_Biloxi_Rev_3,178,260313_-_VA_Biloxi_Rev_3:p0178,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0327.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384,"[5689, 2674, 6713, 3698]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384.png,0.042292,11,12,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0011.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384.png,AE401,TYP,Revision_1_-_Drawing_Changes,11,Revision_1_-_Drawing_Changes:p0011,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0384.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382,"[4304, 6064, 5328, 7088]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382.png,0.102709,10,11,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382.png,AE600,"3' - 0""",260309_-_Drawing_Rev2-_Steel_Grab_Bars,10,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0010,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0382.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393,"[7746, 4672, 8770, 5696]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393.png,0.194278,178,179,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393.png,P-418,FD-C,260313_-_VA_Biloxi_Rev_3,178,260313_-_VA_Biloxi_Rev_3:p0178,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0393.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072,"[5263, 1632, 6287, 2656]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072.png,0.082379,12,13,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0012.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072.png,AE600,"3' - 0""",Revision_1_-_Drawing_Changes,12,Revision_1_-_Drawing_Changes:p0012,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0072.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004,"[7423, 4361, 8447, 5385]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004.png,0.095957,11,12,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004.png,AE125,7.4,260309_-_Drawing_Rev2-_Steel_Grab_Bars,11,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0011,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0004.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435,"[933, 2473, 1957, 3497]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435.png,0.01826,178,179,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435.png,P-418,FD-C,260313_-_VA_Biloxi_Rev_3,178,260313_-_VA_Biloxi_Rev_3:p0178,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0178_random_0435.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017,"[1360, 4865, 2384, 5889]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017.png,0.075063,1,2,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017.png,PL305,4TH FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,1,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0001,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0017.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210,"[6154, 4104, 7178, 5128]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210.png,0.081298,12,13,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0012.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210.png,AE600,"3' - 0""",Revision_1_-_Drawing_Changes,12,Revision_1_-_Drawing_Changes:p0012,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0210.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328,"[8321, 3380, 9345, 4404]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328.png,0.06226,11,12,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328.png,AE125,7.4,260309_-_Drawing_Rev2-_Steel_Grab_Bars,11,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0011,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0328.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333,"[7003, 888, 8027, 1912]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333.png,0.040845,180,181,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333.png,P-418,WCO,260313_-_VA_Biloxi_Rev_3,180,260313_-_VA_Biloxi_Rev_3:p0180,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0333.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
